id,latitude,longitude,district_group,district,price
720592711278797891,37.38319,-5.985,Nervión,San Bernardo,153.0
720716049551261066,37.3855,-5.99698,Casco Antiguo,Arenal,273.0
720718270950661581,37.38671,-5.99489,Casco Antiguo,Arenal,328.0
720720841113325383,37.38527,-5.9955,Casco Antiguo,Arenal,383.0
720723145397486189,37.38685,-5.99661,Casco Antiguo,Arenal,333.0
720782962159983400,37.39113,-5.98532,Casco Antiguo,Santa Catalina,248.0
720853777237398050,37.38790249808748,-5.986378923278801,Casco Antiguo,San Bartolomé,201.0
720864873323394707,37.38962,-5.984,Nervión,an Roque,320.0
720889744870096753,37.39472,-5.9817,San Pablo - Santa Justa,"Carretera de Carmona, María Auxiliadora, Fontanal",228.0
720902270904676007,37.39323,-5.98189,San Pablo - Santa Justa,San José Obrero,253.0
720913785414064879,37.39463,-5.98367,Casco Antiguo,Santa Catalina,273.0
720922381858755207,37.3926,-5.98247,Nervión,an Roque,260.0
721463749697250488,37.38865,-5.98931,Casco Antiguo,San Bartolomé,173.0
721526982103530146,37.390147951,-5.991705287,Casco Antiguo,Alfalfa,144.0
721527087142605278,37.39025,-5.99352,Casco Antiguo,Alfalfa,120.0
721532053352744853,37.39042,-5.99479,Casco Antiguo,Alfalfa,166.0
721621435156860029,37.39100478575157,-5.987282518777506,Casco Antiguo,Santa Catalina,176.0
721779902800373583,37.39484,-5.9964,Casco Antiguo,"Encarnación, Regina",118.0
722512332227332882,37.38968,-5.98648,Casco Antiguo,San Bartolomé,247.0
722835532330090110,37.39452837552375,-5.99584296878662,Casco Antiguo,"Encarnación, Regina",185.0
722856083651882813,37.3962284,-5.9848949,Casco Antiguo,San Julián,60.0
723001471609183393,37.383568,-6.0028269,Triana,Triana Casco Antiguo,181.0
723611997642876987,37.40054,-5.98854,Casco Antiguo,San Gil,108.0
724343045228447686,37.38386,-5.98997,Casco Antiguo,Santa Cruz,146.0
724386871558078267,37.38982,-5.99663,Casco Antiguo,Alfalfa,144.0
725103539980220979,37.38312,-5.98416,Nervión,San Bernardo,169.0
725121796692251184,37.38686,-5.99446,Casco Antiguo,Arenal,454.0
725807315918647429,37.37797770638522,-6.011184147221382,Triana,"El Tardón, El Carmen",111.0
726118693229424814,37.39534,-5.99428,Casco Antiguo,"Encarnación, Regina",74.0
726472855036891391,37.38606,-5.9936,Casco Antiguo,Santa Cruz,181.0
726507744943790373,37.3879,-5.99502,Casco Antiguo,Arenal,140.0
726535371096185131,37.38632,-5.9937,Casco Antiguo,Santa Cruz,111.0
727276103025940519,37.38951429999999,-5.986304,Casco Antiguo,San Bartolomé,107.0
727571245805903214,37.39951,-5.99039,Casco Antiguo,Feria,116.0
728991462406798286,37.38842558292425,-5.992741788360602,Casco Antiguo,Santa Cruz,156.0
729367575913659049,37.3859,-6.00641,Triana,Triana Casco Antiguo,95.0
729462848833005281,37.40338030857392,-5.990940695770273,Macarena,"Doctor Barraquer, G. Renfe, Policlínico",86.0
729755413471443989,37.384301,-6.002697400000001,Triana,Triana Casco Antiguo,157.0
730084882737281179,37.39557,-5.99427,Casco Antiguo,"Encarnación, Regina",201.0
730199224407936059,37.397725466,-5.992432486,Casco Antiguo,Feria,79.0
730862670904637440,37.3845103,-5.9901867,Casco Antiguo,Santa Cruz,101.0
731008246628845268,37.3965852,-5.99465,Casco Antiguo,San Lorenzo,161.0
731655893006270718,37.3840682,-5.985228999999999,Nervión,San Bernardo,137.0
731690022392953288,37.3961959,-5.9871042,Casco Antiguo,San Julián,160.0
731734533841405396,37.37526,-5.95062,Cerro - Amate,Juan XXIII,64.0
731750716994725575,37.3961959,-5.9871042,Casco Antiguo,San Julián,346.0
731814598828139346,37.3891785,-5.986151,Casco Antiguo,San Bartolomé,177.0
731819049374903818,37.39341,-5.98817,Casco Antiguo,Santa Catalina,205.0
732235828546695570,37.375495728330094,-5.955997072249468,Cerro - Amate,El Cerro,37.0
732262318302673066,37.37562,-6.0045,Los Remedios,Los Remedios,37.0
732532202424580206,37.39619589662743,-5.9871042519807816,Casco Antiguo,San Julián,170.0
733057108565147029,37.39804,-5.98672,Casco Antiguo,San Julián,116.0
733386661560160591,37.3866692,-6.0050481,Triana,Triana Casco Antiguo,126.0
733453004190871371,37.38235663,-5.992562286,Casco Antiguo,Santa Cruz,318.0
734468073773482201,37.3998267,-5.992833099999999,Casco Antiguo,Feria,145.0
734540408230151249,37.38396,-5.99147,Casco Antiguo,Santa Cruz,185.0
734624256428745142,37.383874,-5.993136,Casco Antiguo,Santa Cruz,147.0
735177420096143261,37.414315,-5.985388,Macarena - Norte,La Bachillera,58.0
736284526994684675,37.38622,-6.00684,Triana,Triana Casco Antiguo,112.0
736292321383083241,37.39899,-5.97752,San Pablo - Santa Justa,"Carretera de Carmona, María Auxiliadora, Fontanal",67.0
736876202380813606,37.3882755,-5.9983088,Casco Antiguo,Arenal,77.0
736879920653595634,37.3908694,-5.99187,Casco Antiguo,Alfalfa,164.0
737411843265984792,37.39627,-5.99155,Casco Antiguo,Feria,83.0
737593968081566225,37.3965852,-5.99465,Casco Antiguo,San Lorenzo,146.0
737627823594748436,37.39621220032088,-5.987116427390298,Casco Antiguo,San Julián,113.0
737760950323675204,37.39619589662743,-5.9871042519807816,Casco Antiguo,San Julián,80.0
737820536434962554,37.39034,-5.99216,Casco Antiguo,Alfalfa,114.0
739108264098537567,37.38131863479374,-6.000170880026951,Triana,Triana Casco Antiguo,98.0
739683994357407430,37.3748278,-5.9562632,Cerro - Amate,El Cerro,36.0
740224035897336352,37.39253,-5.99585,Casco Antiguo,Alfalfa,127.0
740363631191341660,37.3820103,-5.9673404,Nervión,Nervión,149.0
740493406986540038,37.3932181,-5.984545,Casco Antiguo,Santa Catalina,119.0
740534657854495974,37.3932181,-5.984545,Casco Antiguo,Santa Catalina,99.0
740905798647333968,37.3897293,-5.9862034,Casco Antiguo,San Bartolomé,178.0
741766037854084328,37.3854169,-5.995559,Casco Antiguo,Arenal,173.0
742445764837940396,37.3898344,-5.9845945,Casco Antiguo,San Bartolomé,78.0
743227679147173935,37.39585,-5.98389,Casco Antiguo,Santa Catalina,528.0
743994573453565689,37.3897293,-5.9862034,Casco Antiguo,San Bartolomé,161.0
744615690781427941,37.3980877,-5.9911493,Casco Antiguo,Feria,174.0
745012055928744654,37.3897293,-5.9862034,Casco Antiguo,San Bartolomé,173.0
745044662505560251,37.3897293,-5.9862034,Casco Antiguo,San Bartolomé,173.0
745431045801867411,37.38115,-5.98887,Casco Antiguo,Santa Cruz,594.0
745455341836210005,37.3897293,-5.9862034,Casco Antiguo,San Bartolomé,171.0
746038058510122867,37.4012318,-5.981719699999999,Macarena,"Cruz Roja, Capuchinos",68.0
746384551520779382,37.3920247,-5.9718107,San Pablo - Santa Justa,Huerta de Santa Teresa,671.0
747198666630258896,37.3897293,-5.9862034,Casco Antiguo,San Bartolomé,141.0
747569991357063886,37.38071,-5.98229,Nervión,San Bernardo,523.0
747887470602111549,37.3897293,-5.9862034,Casco Antiguo,San Bartolomé,184.0
748064414525750339,37.39237627665553,-5.992447376860044,Casco Antiguo,Alfalfa,95.0
748116501150274379,37.39284,-5.9925,Casco Antiguo,"Encarnación, Regina",49.0
748121044045328737,37.3922198,-5.9922705,Casco Antiguo,Alfalfa,52.0
749198562804616950,37.3748,-5.95083,Cerro - Amate,Juan XXIII,75.0
749276810365655572,37.3870941,-5.9660109,Nervión,Nervión,113.0
749760669488899505,37.3984925,-5.986335299999999,Casco Antiguo,San Julián,145.0
749863986565623595,37.38737,-5.99518,Casco Antiguo,Arenal,126.0
751876323634021953,37.3948609,-5.992662500000001,Casco Antiguo,"Encarnación, Regina",142.0
751947317741544553,37.380595926939336,-6.002454424904235,Triana,Triana Este,600.0
752823892227674425,37.3888568,-5.9861531,Casco Antiguo,San Bartolomé,297.0
753584360474243308,37.35974,-5.97834,Palmera - Bellavista,Bami,40.0
754059913558640140,37.38412,-5.99368,Casco Antiguo,Santa Cruz,165.0
754060068763678852,37.38425061287141,-6.002713093254097,Triana,Triana Casco Antiguo,108.0
754993797859078616,37.3799046,-5.999430299999999,Triana,Triana Este,87.0
755498203750111711,37.3856932,-5.9895529,Casco Antiguo,Santa Cruz,394.0
755744338176259055,37.39467,-6.00268,Casco Antiguo,San Vicente,121.0
756286024728021264,37.39804,-5.99249,Casco Antiguo,Feria,102.0
756932090821082936,37.38605234934276,-5.99117390861359,Casco Antiguo,Santa Cruz,178.0
756952937523471725,37.3876,-6.00545,Triana,Triana Casco Antiguo,100.0
757032216181073619,37.38950355666967,-5.98972182883605,Casco Antiguo,Alfalfa,142.0
757066093231373758,37.40085,-5.97714,Macarena,"Cruz Roja, Capuchinos",101.0
757253679181003924,37.38855001151936,-5.969176758474732,San Pablo - Santa Justa,Huerta de Santa Teresa,113.0
757707971527117456,37.38698,-6.00801,Triana,Triana Oeste,218.0
757734730013202454,37.38664,-6.00624,Triana,Triana Casco Antiguo,163.0
757745667983353600,37.38473,-6.00617,Triana,Triana Oeste,150.0
757745954246360468,37.38691,-6.0063,Triana,Triana Casco Antiguo,147.0
757751636516724558,37.3904883,-5.9949702,Casco Antiguo,Alfalfa,239.0
757753014221701364,37.3895888,-5.9897111,Casco Antiguo,Alfalfa,147.0
757756849015856531,37.3904883,-5.9949702,Casco Antiguo,Alfalfa,153.0
757762811992734794,37.3904883,-5.9949702,Casco Antiguo,Alfalfa,245.0
757769292155708167,37.3904883,-5.9949702,Casco Antiguo,Alfalfa,239.0
757772754213285288,37.3904883,-5.9949702,Casco Antiguo,Alfalfa,239.0
757775226815811714,37.3904883,-5.9949702,Casco Antiguo,Alfalfa,239.0
757775260655310984,37.3904883,-5.9949702,Casco Antiguo,Alfalfa,177.0
757780057027002442,37.3904883,-5.9949702,Casco Antiguo,Alfalfa,239.0
757782286840084956,37.3904883,-5.9949702,Casco Antiguo,Alfalfa,166.0
757875211785626620,37.38529,-6.00652,Triana,Triana Casco Antiguo,149.0
757897336426928618,37.38561,-5.96064,Nervión,Nervión,120.0
758037815970684003,37.387812990574815,-5.986518398147576,Casco Antiguo,San Bartolomé,123.0
758068371007178215,37.389455,-5.998282,Casco Antiguo,Arenal,214.0
759893640667357610,37.3895888,-5.9897111,Casco Antiguo,Alfalfa,134.0
759927387968812041,37.383349298631664,-6.002628350693088,Triana,Triana Casco Antiguo,68.0
760034060868094892,37.3872625,-6.0071292,Triana,Triana Casco Antiguo,132.0
760066326666945538,37.40138,-5.940399999999999,Este - Alcosa - Torreblanca,"Palacio Congresos, Urbadiez, Entrepuentes, Jardines del Eden",96.0
760729529205858316,37.3844218,-5.9860565,Nervión,San Bernardo,51.0
760788486300684205,37.392388224010325,-5.994720047885136,Casco Antiguo,Alfalfa,326.0
760923697961022468,37.379002990632856,-6.000688551608336,Triana,Triana Este,85.0
760960382999733738,37.3979462,-5.984806799999999,Casco Antiguo,San Julián,176.0
760960537438398158,37.3934207,-5.9841571,Casco Antiguo,Santa Catalina,308.0
761166525911584954,37.40262,-5.9941,Casco Antiguo,San Gil,256.0
761307498887679056,37.392388224010325,-5.994677132540898,Casco Antiguo,Alfalfa,265.0
761332347098702774,37.3923839620053,-5.994693225794987,Casco Antiguo,Alfalfa,265.0
761345075111247747,37.392430844047546,-5.994709319049076,Casco Antiguo,Alfalfa,235.0
761351730703016137,37.3915494,-5.9824948,Nervión,an Roque,147.0
761374640603537387,37.392388224010325,-5.994720047885136,Casco Antiguo,Alfalfa,293.0
761384095574408776,37.392392486015176,-5.994725412303166,Casco Antiguo,Alfalfa,273.0
761499779757702752,37.3884271,-5.9910807,Casco Antiguo,San Bartolomé,118.0
761503864788113752,37.3884271,-5.9910807,Casco Antiguo,San Bartolomé,113.0
761505104397849882,37.3884271,-5.9910807,Casco Antiguo,San Bartolomé,177.0
761506666055723579,37.3884271,-5.9910807,Casco Antiguo,San Bartolomé,121.0
761508002120257083,37.3884271,-5.9910807,Casco Antiguo,San Bartolomé,175.0
761509107977227064,37.3884271,-5.991080699999999,Casco Antiguo,San Bartolomé,182.0
761510232697284505,37.3884271,-5.9910807,Casco Antiguo,San Bartolomé,150.0
761512163347964518,37.3884271,-5.9910807,Casco Antiguo,San Bartolomé,176.0
761513045108172893,37.388404723,-5.991086064,Casco Antiguo,San Bartolomé,160.0
761547198592641688,37.40203,-5.99236,Casco Antiguo,San Gil,103.0
761567029611848226,37.40202,-5.99264,Casco Antiguo,San Gil,95.0
761575783633163396,37.40195,-5.99051,Casco Antiguo,San Gil,109.0
761589624374903395,37.40148,-5.99082,Casco Antiguo,San Gil,101.0
762101346671691897,37.3923839620053,-5.994698590213017,Casco Antiguo,Alfalfa,250.0
762241594147072679,37.4017825,-5.9897127,Casco Antiguo,San Gil,73.0
762923641226853411,37.3980649,-5.985145,Casco Antiguo,San Julián,99.0
763668693347959320,37.4012318,-5.981719699999999,Macarena,"Cruz Roja, Capuchinos",68.0
764203548504502721,37.3872047,-5.9925704,Casco Antiguo,Santa Cruz,197.0
764382738962001886,37.400839357954965,-5.980691685853118,Macarena,"Cruz Roja, Capuchinos",64.0
764507286550634125,37.38681276445185,-5.967826188673118,Nervión,Nervión,141.0
764999079290176341,37.3952,-5.9926,Casco Antiguo,"Encarnación, Regina",159.0
765059197171425819,37.3911887,-5.9907869,Casco Antiguo,Alfalfa,116.0
765068690712577986,37.38782,-5.99171,Casco Antiguo,Santa Cruz,176.0
765292218036014534,37.3888018,-5.9994098,Casco Antiguo,Museo,151.0
765324109225274064,37.4011,-5.98897,Casco Antiguo,San Gil,73.0
765408499838819887,37.40352,-5.99084,Macarena,"Doctor Barraquer, G. Renfe, Policlínico",83.0
765709354682573483,37.39173954,-5.992473191,Casco Antiguo,Alfalfa,116.0
765917330820375115,37.38927,-5.99247,Casco Antiguo,Alfalfa,142.0
765954272112104099,37.3878,-5.99122,Casco Antiguo,Santa Cruz,172.0
765990910650306371,37.38828,-5.9936,Casco Antiguo,Santa Cruz,161.0
766380624303368853,37.39715,-5.99162,Casco Antiguo,Feria,92.0
766440194313065045,37.3893708,-5.9861659,Casco Antiguo,San Bartolomé,226.0
766486133417607464,37.3915906,-5.9913889,Casco Antiguo,Alfalfa,234.0
767136658496139979,37.3797549,-5.9999673,Triana,Triana Este,91.0
767287144947599221,37.38621,-5.9933,Casco Antiguo,Santa Cruz,179.0
767290130539351476,37.3915837010854,-5.994176831289747,Casco Antiguo,Alfalfa,169.0
767398872791228911,37.389047,-5.9708453,San Pablo - Santa Justa,Huerta de Santa Teresa,99.0
767891315574730680,37.388651286653264,-5.993923719049064,Casco Antiguo,Santa Cruz,232.0
767931305555807269,37.3877912,-5.9925117,Casco Antiguo,Santa Cruz,115.0
768086584429951057,37.39535,-5.99533,Casco Antiguo,"Encarnación, Regina",635.0
768915331975710357,37.3801492,-6.0108693,Triana,Barrio León,88.0
769319698304726589,37.38922651153732,-5.99787798833941,Casco Antiguo,Arenal,90.0
770054442120330744,37.39405334063106,-6.0011510550695455,Casco Antiguo,San Vicente,112.0
770672354872302325,37.3951729,-6.000021,Casco Antiguo,San Vicente,100.0
771090427186114198,37.3920394,-5.9887109,Casco Antiguo,Alfalfa,213.0
771877814397517515,37.38797,-6.00754,Triana,Triana Casco Antiguo,65.0
772134421088821741,37.3842678,-5.973436299999999,Nervión,La Buhaira,137.0
772179764625987170,37.39335250882935,-5.984006896295169,Casco Antiguo,Santa Catalina,86.0
772192882243918045,37.39008,-5.98482,Casco Antiguo,San Bartolomé,143.0
772278352003441166,37.3817018,-6.0011875,Triana,Triana Este,81.0
772461238499452947,37.39921,-5.99311,Casco Antiguo,Feria,110.0
772567630990376984,37.3872009,-5.9814805,Nervión,La Florida,155.0
772926540626735664,37.38387,-6.00392,Triana,Triana Casco Antiguo,202.0
772966821170058348,37.38387,-6.00392,Triana,Triana Casco Antiguo,276.0
773045010465622111,37.38398571519693,-6.004066768453191,Triana,Triana Casco Antiguo,175.0
773627366887692779,37.3867668,-5.9950082,Casco Antiguo,Arenal,99.0
773880001020235385,37.3845,-5.99041,Casco Antiguo,Santa Cruz,147.0
774371805819022446,37.38638,-5.98854,Casco Antiguo,Santa Cruz,177.0
774661218056361769,37.4044,-5.96711,Macarena - Norte,San Matías,30.0
775348508348334738,37.38255,-5.96834,Nervión,Nervión,173.0
776663892928744313,37.39315,-5.99474,Casco Antiguo,"Encarnación, Regina",156.0
777591222426368310,37.38923,-5.92036,Este - Alcosa - Torreblanca,"Palacio Congresos, Urbadiez, Entrepuentes, Jardines del Eden",36.0
777918650034874719,37.4022,-5.98903,Casco Antiguo,San Gil,187.0
777926761194482995,37.40139764795424,-5.98967787952185,Casco Antiguo,San Gil,267.0
778273054306572677,37.38387,-6.00392,Triana,Triana Casco Antiguo,254.0
779619441085676051,37.392826403163646,-5.987722210589605,Casco Antiguo,Santa Catalina,150.0
779624088333849916,37.38387,-6.00392,Triana,Triana Casco Antiguo,238.0
779637019920719028,37.38397,-6.00405,Triana,Triana Casco Antiguo,142.0
780163837028808162,37.38285415437248,-5.993064990397616,Casco Antiguo,Santa Cruz,279.0
780228332508353557,37.3830761,-5.9931315,Casco Antiguo,Santa Cruz,333.0
780381758738231364,37.399212,-5.992859,Casco Antiguo,Feria,182.0
780529029199390655,37.392893,-5.9863022,Casco Antiguo,Santa Catalina,300.0
780856691163837592,37.38295674894368,-5.993131500000001,Casco Antiguo,Santa Cruz,213.0
780912592259036400,37.39301,-5.98763,Casco Antiguo,Santa Catalina,147.0
780946303063556800,37.391731247527375,-5.991249425131229,Casco Antiguo,Alfalfa,244.0
780947181928152039,37.3915906,-5.9913889,Casco Antiguo,Alfalfa,224.0
780948077487333521,37.3915906,-5.9913889,Casco Antiguo,Alfalfa,340.0
780949015053406563,37.3915906,-5.9913889,Casco Antiguo,Alfalfa,218.0
780949925958416683,37.39174829569457,-5.991319162565616,Casco Antiguo,Alfalfa,267.0
780950872738055962,37.3915906,-5.9913889,Casco Antiguo,Alfalfa,327.0
780951854451427802,37.3915906,-5.9913889,Casco Antiguo,Alfalfa,227.0
780952752130391014,37.3915906,-5.9913889,Casco Antiguo,Alfalfa,265.0
780953516163208870,37.39174403365313,-5.991281611639407,Casco Antiguo,Alfalfa,233.0
780961329849054103,37.3915906,-5.9913889,Casco Antiguo,Alfalfa,305.0
780962229636943583,37.39176534385791,-5.991281611639407,Casco Antiguo,Alfalfa,219.0
780963141588888561,37.3915906,-5.9913889,Casco Antiguo,Alfalfa,230.0
780963995171875242,37.3915906,-5.9913889,Casco Antiguo,Alfalfa,189.0
781603347845432333,37.3859685,-5.9852086,Nervión,La Florida,93.0
781604773776516975,37.3952448,-6.0002694,Casco Antiguo,San Vicente,87.0
781698881935360702,37.39083,-5.98976,Casco Antiguo,Alfalfa,91.0
782038700684784548,37.3885394754372,-5.9922004491090775,Casco Antiguo,Alfalfa,170.0
782319229363407230,37.38886684415121,-5.998490788339415,Casco Antiguo,Arenal,203.0
782326333928323042,37.4012566,-5.992266799999999,Casco Antiguo,San Gil,100.0
782346602441259866,37.3922,-5.99319,Casco Antiguo,Alfalfa,71.0
783290434250708973,37.387106598164245,-5.988640485319521,Casco Antiguo,San Bartolomé,83.0
783304142657788241,37.4002,-5.98926,Casco Antiguo,Feria,95.0
783358444259306202,37.38895078119141,-5.992491133511066,Casco Antiguo,Alfalfa,129.0
785253159171444302,37.4025036,-5.994887299999999,Casco Antiguo,San Lorenzo,95.0
785326812038313764,37.4025036,-5.994887299999999,Casco Antiguo,San Lorenzo,108.0
785596774352708256,37.38577,-5.98712,Casco Antiguo,San Bartolomé,351.0
785602183415622698,37.3857725,-5.9871226,Casco Antiguo,San Bartolomé,155.0
785604951307799359,37.3857725,-5.9871226,Casco Antiguo,San Bartolomé,217.0
785606785238752719,37.3857725,-5.9871226,Casco Antiguo,San Bartolomé,184.0
785654993900280740,37.3857725,-5.9871226,Casco Antiguo,San Bartolomé,288.0
785655790311257366,37.3857725,-5.9871226,Casco Antiguo,San Bartolomé,161.0
786004560082569682,37.4025036,-5.994887299999999,Casco Antiguo,San Lorenzo,113.0
786050864387964835,37.387080700648255,-5.995560548189991,Casco Antiguo,Arenal,175.0
786107450015902751,37.3988386,-5.984407699999999,Casco Antiguo,San Julián,143.0
786253598510150480,37.39892870249621,-5.9892451798892665,Casco Antiguo,Feria,74.0
786774324830782847,37.40327915941985,-5.99386214716334,Casco Antiguo,San Gil,131.0
787486734415941013,37.4025036,-5.994887299999999,Casco Antiguo,San Lorenzo,103.0
788516471354279534,37.3967739,-6.0011641,Casco Antiguo,San Vicente,71.0
790530841558047160,37.391849113014295,-6.001745045466919,Casco Antiguo,Museo,154.0
791228383165345714,37.3920577,-5.9946433,Casco Antiguo,Alfalfa,136.0
791796370889098520,37.3975034050511,-6.0000616456146805,Casco Antiguo,San Vicente,86.0
792763780270223425,37.374132752172606,-5.984041742327888,Sur,El Porvenir,359.0
792825305179088193,37.3741157,-5.9840632,Sur,El Porvenir,237.0
793278036059317389,37.38615,-5.97833,Nervión,Huerta del Pilar,186.0
794169583091951405,37.3861009,-5.987995799999999,Casco Antiguo,San Bartolomé,214.0
794572929370228574,37.3861009,-5.987995799999999,Casco Antiguo,San Bartolomé,214.0
794660356510811567,37.3861009,-5.987995799999999,Casco Antiguo,San Bartolomé,238.0
794695245571898771,37.3861009,-5.987995799999999,Casco Antiguo,San Bartolomé,231.0
794877230216146603,37.3861009,-5.987995799999999,Casco Antiguo,San Bartolomé,225.0
794891459368002796,37.3861009,-5.987995799999999,Casco Antiguo,San Bartolomé,214.0
794910867082679402,37.3861009,-5.987995799999999,Casco Antiguo,San Bartolomé,183.0
794938962887167790,37.3861009,-5.987995799999999,Casco Antiguo,San Bartolomé,198.0
794970990284504699,37.3861009,-5.987995799999999,Casco Antiguo,San Bartolomé,267.0
795413693596723794,37.3938074,-6.0006343,Casco Antiguo,San Vicente,149.0
796137164789201196,37.3871433,-6.010111999999999,Triana,Triana Oeste,122.0
796870390609507085,37.3871433,-6.010112,Triana,Triana Oeste,101.0
797019094831113681,37.39852,-5.9935,Casco Antiguo,Feria,84.0
797537216687995696,37.39289093518418,-5.994408411639407,Casco Antiguo,"Encarnación, Regina",183.0
797568504638291607,37.38548387054089,-5.997850778468061,Casco Antiguo,Arenal,139.0
797613624706025775,37.3986579,-5.995383299999999,Casco Antiguo,San Lorenzo,94.0
799004366816788184,37.37895773333281,-5.948883203824183,Cerro - Amate,"Santa Aurelia, Cantábrico, Atlántico, La Romería",65.0
799052225601977127,37.4012858,-5.9966727,Casco Antiguo,San Lorenzo,124.0
799103137616127862,37.3882946,-5.9903879,Casco Antiguo,San Bartolomé,207.0
799294151610926478,37.3847207,-5.9964716,Casco Antiguo,Arenal,228.0
800485480383284600,37.39285044639794,-5.994365496295169,Casco Antiguo,"Encarnación, Regina",162.0
800488198670300927,37.39292289999999,-5.9945157,Casco Antiguo,"Encarnación, Regina",153.0
800641337750447332,37.38945517642464,-5.993818062163935,Casco Antiguo,Alfalfa,160.0
800869213654180657,37.39634399440884,-5.987834148108959,Casco Antiguo,San Julián,72.0
801013439837786068,37.38993175428231,-5.997485765081778,Casco Antiguo,Alfalfa,165.0
801363064716179535,37.39650126792055,-6.001518166666886,Casco Antiguo,San Vicente,53.0
801912826030880133,37.39205988576567,-5.998348826549547,Casco Antiguo,Museo,128.0
802112604788976201,37.38417,-5.98052,Nervión,San Bernardo,88.0
802817595845873382,37.381192,-6.0055,Triana,Triana Este,143.0
803326856058906696,37.3969131645663,-5.995568461369751,Casco Antiguo,San Lorenzo,151.0
803326875832674576,37.38973236083984,-5.985897064208984,Casco Antiguo,San Bartolomé,286.0
803466522299577576,37.39190096495718,-5.986758917570114,Casco Antiguo,Santa Catalina,63.0
803567862438409490,37.39361,-5.98584,Casco Antiguo,Santa Catalina,279.0
805119455027208790,37.3865104,-6.0048739,Triana,Triana Casco Antiguo,76.0
805136472108799540,37.38228066133403,-6.005443176057443,Triana,Triana Este,86.0
805585664776672363,37.38614726648392,-5.991537943482399,Casco Antiguo,Santa Cruz,150.0
805660756072540087,37.38779,-5.98962,Casco Antiguo,San Bartolomé,227.0
806288550423401440,37.39384054828958,-5.991222814639565,Casco Antiguo,"Encarnación, Regina",212.0
807895827695782585,37.39232,-5.98852,Casco Antiguo,Santa Catalina,105.0
808702770452030250,37.3913326,-5.9966176,Casco Antiguo,Alfalfa,1000.0
808772314730668476,37.39091,-5.98997,Casco Antiguo,Alfalfa,85.0
809382288421508978,37.3913326,-5.9966176,Casco Antiguo,Alfalfa,102.0
810706506509155290,37.3897445,-6.0005039,Casco Antiguo,Museo,112.0
810741617081877147,37.39578,-5.99947,Casco Antiguo,San Vicente,54.0
811351129785222779,37.37974801668159,-5.999928628311159,Triana,Triana Este,50.0
811420444690588748,37.3876,-5.99371,Casco Antiguo,Santa Cruz,182.0
811493029407351616,37.3913326,-5.9966176,Casco Antiguo,Alfalfa,1000.0
812034935259880695,37.39107300000001,-5.986707099999999,Casco Antiguo,Santa Catalina,161.0
812401460837567297,37.40103347549357,-5.989217870984239,Casco Antiguo,San Gil,50.0
812487618279305704,37.38146,-5.98215,Nervión,San Bernardo,131.0
812825249619693232,37.39189939935035,-5.990562922792181,Casco Antiguo,Alfalfa,232.0
813568485785999701,37.38733065497592,-5.990575300062976,Casco Antiguo,Santa Cruz,165.0
815013792007392432,37.3262,-5.96527,Palmera - Bellavista,Bellavista,450.0
815730116385986838,37.38561,-5.95884,Cerro - Amate,Los Pajaros,67.0
815835460686410011,37.3913326,-5.9966176,Casco Antiguo,Alfalfa,1000.0
815874668061435206,37.38782151510444,-5.986582771163933,Casco Antiguo,San Bartolomé,120.0
815890627947101269,37.3913326,-5.9966176,Casco Antiguo,Alfalfa,1000.0
816408644800776740,37.394433498236914,-5.984316001862696,Casco Antiguo,Santa Catalina,128.0
816737887481636212,37.37644950000001,-5.996026,Los Remedios,Los Remedios,87.0
817115680036813296,37.38801,-5.99277,Casco Antiguo,Santa Cruz,94.0
817116159966309741,37.39134568288355,-5.992816853967293,Casco Antiguo,Alfalfa,137.0
817903780584860787,37.39957,-5.98801,Casco Antiguo,San Julián,94.0
817914353719753440,37.38525,-5.98782,Casco Antiguo,Santa Cruz,101.0
818652254790901416,37.3866329,-5.989927600000001,Casco Antiguo,Santa Cruz,174.0
818682124839508630,37.39072229003483,-5.993521138979244,Casco Antiguo,Alfalfa,172.0
819399117812831950,37.38692166858949,-5.998403392732143,Casco Antiguo,Arenal,161.0
819953023776827782,37.39866,-5.98964,Casco Antiguo,Feria,176.0
820025423370681654,37.37683652113618,-6.004973069311532,Triana,Triana Este,173.0
820202588749634770,37.37309946939663,-5.996676681119104,Los Remedios,Los Remedios,46.0
820354937416292708,37.39528,-6.00004,Casco Antiguo,San Vicente,94.0
820740286223711463,37.37413,-5.98405,Sur,El Porvenir,318.0
820754955835265042,37.38932903018691,-5.993591422421596,Casco Antiguo,Santa Cruz,174.0
820869316564284359,37.3980497,-5.9860562,Casco Antiguo,San Julián,78.0
821000760623308037,37.3921,-5.9887,Casco Antiguo,Alfalfa,114.0
821032272131985998,37.39309,-5.99279,Casco Antiguo,"Encarnación, Regina",139.0
821480324724072243,37.38991090310029,-5.991752263452367,Casco Antiguo,Alfalfa,96.0
821754583868997408,37.39462,-5.98451,Casco Antiguo,Santa Catalina,76.0
821921745876756485,37.40071,-5.98934,Casco Antiguo,San Gil,49.0
822435539794317618,37.3913326,-5.9966176,Casco Antiguo,Alfalfa,97.0
822441312572424692,37.3913326,-5.9966176,Casco Antiguo,Alfalfa,97.0
822443076546697221,37.38539153838543,-5.975863459524535,Nervión,Huerta del Pilar,72.0
822445563525215417,37.3913326,-5.9966176,Casco Antiguo,Alfalfa,102.0
