listing_id,num_reviews_sampled,avg_sentiment_score,num_reviews_total,sentiment_label
753584360474243308,30,0.7479,118,Positiv
754059913558640140,30,0.8162,104,Positiv
754060068763678852,30,0.7768,165,Positiv
754993797859078616,27,0.4425,27,Positiv
755498203750111711,16,0.7771,16,Positiv
755744338176259055,17,0.8504,17,Positiv
756286024728021264,30,0.6147,99,Positiv
756391334777236516,30,0.8383,35,Positiv
756932090821082936,30,0.8235,142,Positiv
756952937523471725,30,0.6846,42,Positiv
756973448133501823,21,0.5721,21,Positiv
757032216181073619,30,0.7058,80,Positiv
757066093231373758,2,0.9217,2,Positiv
757253679181003924,30,0.6166,50,Positiv
757707971527117456,14,0.7341,14,Positiv
757734730013202454,9,0.6958,9,Positiv
757745667983353600,1,0.9784,1,Positiv
757745954246360468,13,0.5086,13,Positiv
757751636516724558,30,0.7956,160,Positiv
757753014221701364,30,0.7403,128,Positiv
757756849015856531,30,0.8353,80,Positiv
757762811992734794,27,0.6317,27,Positiv
757769292155708167,30,0.7232,39,Positiv
757772754213285288,30,0.8768,106,Positiv
757775226815811714,30,0.8061,50,Positiv
757775260655310984,30,0.5828,35,Positiv
757780057027002442,30,0.8353,70,Positiv
757782286840084956,30,0.7376,88,Positiv
757875211785626620,3,0.2931,3,Positiv
757897336426928618,24,0.4585,24,Positiv
758037815970684003,30,0.7036,83,Positiv
758068371007178215,30,0.7551,55,Positiv
759893640667357610,30,0.5904,114,Positiv
759927387968812041,30,0.7969,241,Positiv
760034060868094892,5,0.8787,5,Positiv
760066326666945538,30,0.7663,51,Positiv
760729529205858316,30,0.7157,66,Positiv
760788486300684205,28,0.7471,28,Positiv
760923697961022468,12,0.5802,12,Positiv
760960382999733738,30,0.6665,35,Positiv
760960537438398158,30,0.5653,97,Positiv
761307498887679056,8,0.9257,8,Positiv
761332347098702774,5,0.5564,5,Positiv
761345075111247747,30,0.7951,202,Positiv
761351730703016137,16,0.7159,16,Positiv
761374640603537387,11,0.7266,11,Positiv
761384095574408776,3,0.6997,3,Positiv
761499779757702752,30,0.7637,35,Positiv
761503864788113752,11,0.8778,11,Positiv
761505104397849882,30,0.7233,32,Positiv
761506666055723579,30,0.751,50,Positiv
761508002120257083,26,0.8031,26,Positiv
761509107977227064,15,0.8039,15,Positiv
761510232697284505,30,0.7909,62,Positiv
761512163347964518,30,0.8331,48,Positiv
761513045108172893,30,0.7668,35,Positiv
761547198592641688,30,0.7355,86,Positiv
761567029611848226,30,0.787,82,Positiv
761575783633163396,30,0.8543,126,Positiv
761589624374903395,30,0.6672,58,Positiv
762101346671691897,24,0.8571,24,Positiv
762241594147072679,22,0.8653,22,Positiv
762923641226853411,30,0.8199,35,Positiv
763668693347959320,30,0.83,143,Positiv
764203548504502721,30,0.5696,96,Positiv
764382738962001886,30,0.757,139,Positiv
764507286550634125,2,0.8879,2,Positiv
764999079290176341,14,0.5283,14,Positiv
765059197171425819,13,0.7789,13,Positiv
765068690712577986,30,0.6867,111,Positiv
765292218036014534,6,0.8511,6,Positiv
765324109225274064,3,-0.1727,3,Negativ
765408499838819887,30,0.6724,114,Positiv
765709354682573483,27,0.684,27,Positiv
765761905811388977,8,0.7696,8,Positiv
765917330820375115,10,0.4329,10,Positiv
765954272112104099,30,0.6125,75,Positiv
765990910650306371,30,0.73,93,Positiv
766036664208885615,8,0.4765,8,Positiv
766380624303368853,30,0.5948,44,Positiv
766440194313065045,30,0.7712,57,Positiv
766457302455826123,30,0.5588,33,Positiv
766486133417607464,30,0.8977,164,Positiv
767136658496139979,30,0.7372,44,Positiv
767287144947599221,30,0.7823,119,Positiv
767290130539351476,30,0.7766,45,Positiv
767398872791228911,30,0.7383,53,Positiv
767891315574730680,30,0.7716,31,Positiv
767931305555807269,30,0.7237,158,Positiv
768915331975710357,30,0.7681,56,Positiv
769233822987762880,6,0.5977,6,Positiv
769319698304726589,1,0.9679,1,Positiv
770054442120330744,30,0.7523,42,Positiv
770672354872302325,4,0.0031,4,Neutral
771090427186114198,30,0.7984,202,Positiv
771877814397517515,30,0.8109,165,Positiv
772134421088821741,4,0.672,4,Positiv
772179764625987170,30,0.6098,56,Positiv
772192882243918045,1,0.9857,1,Positiv
772278352003441166,30,0.6967,57,Positiv
772461238499452947,3,0.3191,3,Positiv
772567630990376984,30,0.8495,91,Positiv
772926540626735664,30,0.7174,162,Positiv
772966821170058348,30,0.8104,189,Positiv
773045010465622111,30,0.6494,100,Positiv
773627366887692779,2,0.9491,2,Positiv
773880001020235385,23,0.8239,23,Positiv
773928844851287704,3,0.3498,3,Positiv
773940460090753444,6,0.8803,6,Positiv
774371805819022446,8,0.9148,8,Positiv
774661218056361769,25,0.7751,25,Positiv
775348508348334738,22,0.5831,22,Positiv
776663892928744313,21,0.8421,21,Positiv
777591222426368310,30,0.8126,46,Positiv
777926761194482995,1,0.8273,1,Positiv
778273054306572677,30,0.793,143,Positiv
779619441085676051,30,0.7987,136,Positiv
779624088333849916,30,0.6897,94,Positiv
779637019920719028,23,0.6294,23,Positiv
780163837028808162,3,0.9319,3,Positiv
780228332508353557,11,0.9131,11,Positiv
780381758738231364,30,0.5834,118,Positiv
780529029199390655,20,0.6132,20,Positiv
780856691163837592,24,0.817,24,Positiv
780912592259036400,30,0.7918,162,Positiv
780946303063556800,30,0.7985,48,Positiv
780947181928152039,25,0.8428,25,Positiv
780948077487333521,30,0.7672,71,Positiv
780949015053406563,30,0.7886,64,Positiv
780949925958416683,30,0.8058,61,Positiv
780950872738055962,30,0.7487,85,Positiv
780951854451427802,30,0.6309,62,Positiv
780952752130391014,30,0.7761,121,Positiv
780953516163208870,15,0.5772,15,Positiv
780961329849054103,30,0.787,39,Positiv
780962229636943583,30,0.7881,70,Positiv
780963121475052463,14,0.7008,14,Positiv
780963141588888561,30,0.7853,43,Positiv
780963995171875242,30,0.7801,116,Positiv
781603347845432333,30,0.7837,87,Positiv
781604773776516975,30,0.5539,84,Positiv
781698881935360702,30,0.562,30,Positiv
782038700684784548,30,0.855,108,Positiv
782319229363407230,14,0.7414,14,Positiv
782326333928323042,30,0.8725,121,Positiv
782346602441259866,30,0.5467,81,Positiv
782426256855429422,4,0.5659,4,Positiv
783290434250708973,30,0.7266,128,Positiv
783304142657788241,30,0.8356,143,Positiv
783358444259306202,30,0.5697,54,Positiv
785253159171444302,7,0.6734,7,Positiv
785326812038313764,6,0.6047,6,Positiv
785596774352708256,30,0.69,47,Positiv
785602183415622698,30,0.8486,45,Positiv
785604951307799359,30,0.7606,71,Positiv
785606785238752719,29,0.7987,29,Positiv
785654993900280740,30,0.7434,67,Positiv
785655790311257366,12,0.7877,12,Positiv
786004560082569682,16,0.7608,16,Positiv
786107450015902751,30,0.778,43,Positiv
786253598510150480,4,0.4136,4,Positiv
786774324830782847,5,0.3616,5,Positiv
787486734415941013,20,0.7409,20,Positiv
788516471354279534,30,0.8479,151,Positiv
790530841558047160,22,0.7043,22,Positiv
791228383165345714,30,0.5528,46,Positiv
791796370889098520,30,0.6932,145,Positiv
792763780270223425,29,0.7986,29,Positiv
792825305179088193,17,0.7665,17,Positiv
793198426264584264,30,0.7665,131,Positiv
793278036059317389,30,0.6417,100,Positiv
794169583091951405,4,0.8729,4,Positiv
794572929370228574,7,0.8442,7,Positiv
794660356510811567,24,0.9169,24,Positiv
794695245571898771,4,0.883,4,Positiv
794877230216146603,4,0.4968,4,Positiv
794891459368002796,3,0.4281,3,Positiv
794910867082679402,2,0.9554,2,Positiv
794970990284504699,30,0.7202,61,Positiv
795413693596723794,30,0.6778,123,Positiv
796137164789201196,5,0.9111,5,Positiv
796870390609507085,2,0.866,2,Positiv
797019094831113681,30,0.7529,89,Positiv
797537216687995696,30,0.8703,74,Positiv
797568504638291607,30,0.8874,157,Positiv
797613624706025775,30,0.5988,264,Positiv
797625643769333488,30,0.7115,42,Positiv
799004366816788184,30,0.7944,31,Positiv
799052225601977127,15,0.6816,15,Positiv
799103137616127862,8,0.8428,8,Positiv
799294151610926478,30,0.7462,179,Positiv
800485480383284600,30,0.7658,34,Positiv
800488198670300927,15,0.8874,15,Positiv
800641337750447332,30,0.8374,131,Positiv
800869213654180657,30,0.6777,135,Positiv
801013439837786068,7,0.8849,7,Positiv
801363064716179535,30,0.7554,39,Positiv
801912826030880133,10,0.872,10,Positiv
802112604788976201,30,0.6712,41,Positiv
802663752631532930,4,0.1612,4,Positiv
802817595845873382,19,0.68,19,Positiv
803326856058906696,12,0.7809,12,Positiv
803326875832674576,30,0.7097,39,Positiv
803339385874487542,8,0.4952,8,Positiv
803466522299577576,1,0.8564,1,Positiv
803567862438409490,3,-0.0201,3,Neutral
805119455027208790,30,0.7611,170,Positiv
805136472108799540,17,0.5855,17,Positiv
805585664776672363,13,0.7201,13,Positiv
805660756072540087,30,0.6539,76,Positiv
806227881496916184,30,0.8696,129,Positiv
806285994966325242,9,0.485,9,Positiv
806288550423401440,30,0.7531,40,Positiv
807895827695782585,30,0.7371,58,Positiv
808702770452030250,30,0.779,79,Positiv
808772314730668476,30,0.7599,147,Positiv
809382288421508978,6,0.7806,6,Positiv
810706506509155290,30,0.8491,86,Positiv
810741617081877147,2,0.6967,2,Positiv
811493029407351616,30,0.84,426,Positiv
812034935259880695,30,0.6717,94,Positiv
812487618279305704,30,0.6735,52,Positiv
812825249619693232,30,0.7602,31,Positiv
813568485785999701,30,0.6779,202,Positiv
815243167483962533,28,0.7387,28,Positiv
815730116385986838,5,0.1044,5,Positiv
815835460686410011,14,0.6464,14,Positiv
815874668061435206,30,0.8401,93,Positiv
815890627947101269,27,0.6885,27,Positiv
816408644800776740,25,0.8274,25,Positiv
816737887481636212,30,0.7859,134,Positiv
817082559776051813,30,0.6941,125,Positiv
817115680036813296,30,0.7117,196,Positiv
817116159966309741,30,0.5808,127,Positiv
817903780584860787,30,0.7328,86,Positiv
817914353719753440,30,0.7882,151,Positiv
818121430702428550,7,0.6374,7,Positiv
818472926292656212,18,0.6876,18,Positiv
818652254790901416,30,0.7077,179,Positiv
818682124839508630,4,0.4178,4,Positiv
818750799221945712,4,0.9224,4,Positiv
819399117812831950,4,0.7136,4,Positiv
819953023776827782,30,0.5938,50,Positiv
820025423370681654,3,0.9564,3,Positiv
820202588749634770,30,0.8963,36,Positiv
820354937416292708,30,0.5865,34,Positiv
820740286223711463,29,0.8386,29,Positiv
820754955835265042,30,0.5869,55,Positiv
820869316564284359,22,0.7293,22,Positiv
820873631974412984,30,0.7491,55,Positiv
821000760623308037,30,0.6667,83,Positiv
821032272131985998,30,0.7446,97,Positiv
821480324724072243,30,0.5996,133,Positiv
821642275630953455,2,0.5737,2,Positiv
821727494074490191,16,0.5078,16,Positiv
821754583868997408,30,0.8785,120,Positiv
821921745876756485,4,0.4269,4,Positiv
822170184606643091,22,0.7083,22,Positiv
822404379385369548,1,0.981,1,Positiv
822435539794317618,30,0.6061,48,Positiv
822441312572424692,1,0.9021,1,Positiv
822443076546697221,30,0.6786,41,Positiv
822445563525215417,2,0.9779,2,Positiv
822462990144968864,8,0.7119,8,Positiv
822496158189931794,14,0.8991,14,Positiv
822512364559546038,30,0.764,59,Positiv
822656461215898963,30,0.7167,150,Positiv
822963336523447499,6,0.7758,6,Positiv
823007925508041151,30,0.684,160,Positiv
823059846048837138,30,0.6737,90,Positiv
823418176319290720,1,0.8142,1,Positiv
823692160889689472,15,0.6233,15,Positiv
823694756564035807,30,0.7596,41,Positiv
823720306647636835,22,0.5508,22,Positiv
825044569168611693,30,0.8572,56,Positiv
825872452148431874,4,0.9007,4,Positiv
825974862094018465,1,0.8234,1,Positiv
826584035854100565,3,0.9399,3,Positiv
827159873133775261,6,0.8396,6,Positiv
827270149558818565,30,0.7544,79,Positiv
827270149783440311,30,0.7497,86,Positiv
827270152138262384,30,0.7559,132,Positiv
827270158842704286,30,0.771,136,Positiv
827270158910518114,30,0.6631,50,Positiv
827270167465380774,30,0.7903,34,Positiv
827340907752850784,9,0.8008,9,Positiv
827478995475056728,1,0.9201,1,Positiv
827984748181337741,30,0.7145,52,Positiv
828146577007079543,30,0.8309,78,Positiv
828199310507645361,30,0.8249,293,Positiv
828387234035103915,16,0.709,16,Positiv
828708804907137893,6,0.4879,6,Positiv
828715887330400232,30,0.8278,137,Positiv
829552539637431446,2,0.9659,2,Positiv
829566919735010790,2,0.9606,2,Positiv
829572958684162403,30,0.8702,40,Positiv
829752065127428447,30,0.7861,33,Positiv
829782423156220665,30,0.765,218,Positiv
830518597420576500,21,0.787,21,Positiv
830933971116186963,30,0.8644,58,Positiv
830948196211210389,30,0.6629,57,Positiv
831000943249681456,30,0.7744,176,Positiv
831241548358214181,30,0.8327,195,Positiv
831254503365919441,30,0.7473,171,Positiv
831624381506990849,30,0.8542,157,Positiv
831650753386594476,30,0.659,137,Positiv
831701575957948605,5,0.9032,5,Positiv
831712442414826888,30,0.8605,45,Positiv
832340636372864371,30,0.7333,50,Positiv
832359965232747613,30,0.855,46,Positiv
832437105844855555,30,0.8689,151,Positiv
832438889008064836,30,0.6819,36,Positiv
833127292224397038,30,0.704,44,Positiv
833735560514425199,21,0.7987,21,Positiv
833766804015514924,30,0.7848,80,Positiv
833829206961024999,10,0.8161,10,Positiv
834432036279801651,30,0.86,108,Positiv
834550592245855010,30,0.7073,80,Positiv
835168629119597919,18,0.7223,18,Positiv
835444575234162702,30,0.7714,74,Positiv
835941002505326172,30,0.7682,50,Positiv
835944629722045038,28,0.6247,28,Positiv
836263946369561197,30,0.7785,75,Positiv
836665867801606595,30,0.6481,34,Positiv
836702568471943615,20,0.7593,20,Positiv
836708159015796068,30,0.8904,37,Positiv
836712083496665150,30,0.731,64,Positiv
836760466174597575,30,0.7494,46,Positiv
837423397958593710,2,0.7974,2,Positiv
837459689146519617,30,0.6103,57,Positiv
837480968053454198,8,0.3221,8,Positiv
837493671775699775,7,0.2068,7,Positiv
837577466227651826,10,0.3689,10,Positiv
837618551026351615,30,0.6426,56,Positiv
838113963764256618,30,0.8676,111,Positiv
838121536469331711,30,0.653,164,Positiv
838338620576852101,30,0.7264,38,Positiv
838818049767543641,30,0.7559,214,Positiv
838845444392792172,13,0.8602,13,Positiv
839238150513697136,30,0.8013,199,Positiv
839819255512499988,2,0.9199,2,Positiv
839913779693755476,30,0.7771,88,Positiv
840310819158421275,30,0.7447,40,Positiv
840982098865549794,24,0.8569,24,Positiv
841004779114644539,30,0.7442,113,Positiv
841094072342326396,15,0.455,15,Positiv
841238321496796455,15,0.7587,15,Positiv
841336616022191494,25,0.7643,25,Positiv
841357196583382306,30,0.6627,32,Positiv
841693300322071033,21,0.6613,21,Positiv
841883045885019586,30,0.696,97,Positiv
841914627538013167,30,0.6954,74,Positiv
841926613094120143,30,0.832,57,Positiv
841939168534476709,24,0.7875,24,Positiv
841955375010555617,1,0.7775,1,Positiv
841962202306750141,1,0.9771,1,Positiv
841965276291069707,1,0.9099,1,Positiv
841970776492367680,1,0.9194,1,Positiv
841999961826300030,30,0.838,132,Positiv
842463225351899424,22,0.6604,22,Positiv
842472462867156548,1,0.7644,1,Positiv
842493572319753118,2,0.5478,2,Positiv
842516612439177160,30,0.7449,171,Positiv
842520461994094371,30,0.7025,121,Positiv
842523622789967082,26,0.8396,26,Positiv
842624434062367530,1,0.9137,1,Positiv
842654211553212031,2,0.7817,2,Positiv
842670824550204010,3,0.4268,3,Positiv
843157327836382416,7,0.6121,7,Positiv
843174323226676506,7,0.8313,7,Positiv
843232709602105233,30,0.7506,62,Positiv
843273588263614742,30,0.8222,53,Positiv
843330010647633532,30,0.7196,55,Positiv
843380834402680324,25,0.8752,25,Positiv
843934309155399283,30,0.801,105,Positiv
843989889419224986,13,0.5742,13,Positiv
844011687038878630,10,0.6694,10,Positiv
844124653205522621,30,0.8689,40,Positiv
844640970222321224,30,0.6916,97,Positiv
844646888854303200,30,0.8567,52,Positiv
845497257523238235,30,0.6666,96,Positiv
845801238097870192,19,0.8715,19,Positiv
846135194935241993,30,0.7002,99,Positiv
846203984328284540,30,0.7823,54,Positiv
846404779278568174,10,0.8084,10,Positiv
846406788343487879,11,0.8719,11,Positiv
846875862355472926,30,0.6492,42,Positiv
846908159301579300,30,0.6883,109,Positiv
847189760951866461,30,0.75,96,Positiv
847201023244406554,30,0.8586,125,Positiv
847548614979230294,3,0.6409,3,Positiv
847555520713988969,11,0.5909,11,Positiv
847562860006379581,9,0.6442,9,Positiv
847630582298794857,30,0.7631,147,Positiv
847644927322399767,30,0.7822,89,Positiv
847645752460384206,20,0.7108,20,Positiv
847667676628168427,18,0.5057,18,Positiv
847753643645274658,4,0.7551,4,Positiv
847788199399569796,9,0.1267,9,Positiv
847922224372095220,30,0.8832,161,Positiv
848349479053091987,21,0.5925,21,Positiv
848351142624603148,26,0.6331,26,Positiv
848480747366877928,7,0.7078,7,Positiv
848667925051662113,30,0.6372,136,Positiv
848965036107964358,1,0.9252,1,Positiv
849090766133709643,30,0.767,208,Positiv
849104018285787669,30,0.8311,180,Positiv
849105980722282735,30,0.8509,102,Positiv
849109696414498048,30,0.7695,181,Positiv
849192590056454043,16,0.4941,16,Positiv
849195309752357060,30,0.7296,272,Positiv
849378095268566489,18,0.8923,18,Positiv
849378892637779167,30,0.8319,96,Positiv
849762747687655213,30,0.8544,136,Positiv
849766926250452636,30,0.789,84,Positiv
849922853252396826,30,0.7284,107,Positiv
849957116388562425,30,0.7493,152,Positiv
849977662280162706,30,0.6891,89,Positiv
850009159885501323,30,0.8095,101,Positiv
850054097144508767,30,0.8157,116,Positiv
850462282575328725,30,0.9016,154,Positiv
850479736954348441,30,0.7231,150,Positiv
850497146382003224,30,0.8363,129,Positiv
850688254098145097,30,0.648,167,Positiv
850789739212537243,30,0.721,114,Positiv
851174982378665294,30,0.6867,134,Positiv
851212761703712674,4,0.2191,4,Positiv
851253312635416550,4,0.54,4,Positiv
851273178287468774,30,0.7625,119,Positiv
851286457684388640,30,0.7626,159,Positiv
851542534107464398,25,0.7539,25,Positiv
851823327840058201,20,0.7653,20,Positiv
851893893890908780,30,0.7047,134,Positiv
851937373833373084,30,0.7738,71,Positiv
851980887194499803,30,0.8579,65,Positiv
852048199717858058,30,0.8112,240,Positiv
852128222309241993,30,0.7674,95,Positiv
852180138817773588,11,0.7955,11,Positiv
852253203850980892,22,0.7906,22,Positiv
852259675603012112,30,0.7024,34,Positiv
852830432659808583,11,0.6208,11,Positiv
852866968107823342,5,0.819,5,Positiv
853296043127237372,27,0.7763,27,Positiv
853374787011621413,12,0.7217,12,Positiv
853410756412025312,25,0.5752,25,Positiv
853414473484252775,30,0.6543,59,Positiv
853451623381369535,2,0.9158,2,Positiv
853511040611347543,30,0.7136,108,Positiv
853537375217098613,25,0.7276,25,Positiv
853537929395336560,30,0.6369,80,Positiv
853538791337957019,30,0.7656,77,Positiv
853548453024597456,30,0.6593,105,Positiv
853551908122352880,20,0.6884,20,Positiv
854169494190702975,19,0.6034,19,Positiv
854208292534275962,20,0.679,20,Positiv
854283927952451598,22,0.8014,22,Positiv
854690794993808906,30,0.5512,42,Positiv
854744373425010874,30,0.7721,92,Positiv
855023810784714937,5,0.5264,5,Positiv
855623661493253440,30,0.7738,128,Positiv
855627245894850169,8,0.8505,8,Positiv
855751369285728761,4,0.1922,4,Positiv
855843976637734639,30,0.8367,43,Positiv
855917074967208536,30,0.7664,31,Positiv
856252075501665059,30,0.6594,141,Positiv
856257649144251146,30,0.6286,40,Positiv
856277338187712669,30,0.6686,43,Positiv
856284185928735549,30,0.6025,37,Positiv
856422596439182378,1,0.6536,1,Positiv
856591085608387401,30,0.7782,125,Positiv
856604105125220100,29,0.8353,29,Positiv
857012541695298053,1,0.9329,1,Positiv
857037430079382534,30,0.6429,59,Positiv
857050891761345394,30,0.8068,48,Positiv
857059456589548498,30,0.8007,173,Positiv
857067617091249424,30,0.8104,145,Positiv
857068301580212737,30,0.666,165,Positiv
857069657756485139,30,0.7563,92,Positiv
857070385462759975,30,0.7533,206,Positiv
857091073387640723,1,-0.3647,1,Negativ
857168344043599776,30,0.7323,86,Positiv
857183632077939688,30,0.8816,115,Positiv
857201510314972693,30,0.7419,53,Positiv
857226179132259827,30,0.7026,60,Positiv
857229291175988156,23,0.5947,23,Positiv
857255556043094989,30,0.6209,30,Positiv
857261368918620743,30,0.7022,42,Positiv
857262337002491660,30,0.7486,57,Positiv
857263437740002364,30,0.736,64,Positiv
857328832797337387,30,0.7852,86,Positiv
857347787515163515,30,0.659,198,Positiv
857392024057382662,30,0.7751,102,Positiv
857597678674271688,17,0.9148,17,Positiv
857645576008534397,25,0.7891,25,Positiv
857699314701654839,30,0.7654,56,Positiv
857733586254028177,30,0.7108,39,Positiv
857750412140405793,8,0.6385,8,Positiv
857753633955088192,13,0.8499,13,Positiv
857755660833807837,4,0.8033,4,Positiv
857760623990166680,6,0.5687,6,Positiv
857769462358355927,11,0.5108,11,Positiv
857804055348612258,13,0.653,13,Positiv
857807248078280752,2,0.9154,2,Positiv
857852278684104118,30,0.666,70,Positiv
857866459534243031,10,0.8952,10,Positiv
858036633031138747,30,0.6427,49,Positiv
858388861890342393,30,0.6092,34,Positiv
858419317209409115,30,0.8172,48,Positiv
858459632041411662,30,0.8416,90,Positiv
858459762708748947,3,0.3979,3,Positiv
858476603451985287,30,0.6847,69,Positiv
858496392575487109,30,0.82,69,Positiv
858515572677732095,30,0.7291,63,Positiv
858655423388703733,30,0.6337,94,Positiv
858784703604826352,30,0.4708,94,Positiv
859092260343571701,30,0.3069,47,Positiv
859103739562930150,16,0.5508,16,Positiv
859160567251978079,30,0.7151,91,Positiv
859222508177479287,7,0.5412,7,Positiv
859308948472290005,30,0.7696,78,Positiv
859869124145444046,21,0.5764,21,Positiv
860833190444734072,30,0.7153,35,Positiv
861256127756463467,30,0.8221,66,Positiv
861283846941820945,2,0.491,2,Positiv
861565258098988284,30,0.8276,77,Positiv
861721796573595249,30,0.7661,72,Positiv
862023001870003421,30,0.7834,50,Positiv
862397051194273767,6,0.8511,6,Positiv
862717159107971358,30,0.6643,92,Positiv
862953999395413807,19,0.6089,19,Positiv
863518163537169643,30,0.779,149,Positiv
863978191785644680,30,0.795,78,Positiv
864375462487420197,30,0.7304,179,Positiv
866343436406470712,25,0.7852,25,Positiv
866445575165705173,30,0.6164,104,Positiv
866470994039154490,30,0.7444,33,Positiv
867164959178772219,6,0.7961,6,Positiv
867295628233375885,13,0.8002,13,Positiv
867852831223285994,2,0.9247,2,Positiv
868105547508618321,1,0.961,1,Positiv
868186210741837147,14,0.8584,14,Positiv
868522657138299682,18,0.6885,18,Positiv
868640917630937628,14,0.8465,14,Positiv
868665841370155291,16,0.8189,16,Positiv
868689313710097276,30,0.8721,118,Positiv
868707266982444580,1,0.9952,1,Positiv
868740856959759263,2,0.6733,2,Positiv
868943312168055425,30,0.7862,191,Positiv
869489831135164726,30,0.6455,48,Positiv
869676769529123089,11,0.7714,11,Positiv
870085880148674337,30,0.7918,43,Positiv
870696322223198762,30,0.8134,57,Positiv
870928522494876434,30,0.7021,36,Positiv
870934360306938952,28,0.7998,28,Positiv
871074231797655314,4,0.8182,4,Positiv
871557689449366490,9,0.9123,9,Positiv
871560869394456234,21,0.8209,21,Positiv
871589434914414321,30,0.8372,93,Positiv
871643410900050565,30,0.8433,39,Positiv
871649534132223473,12,0.8281,12,Positiv
871756764697847056,10,0.8647,10,Positiv
871762219139511640,5,0.8851,5,Positiv
871814619933632074,12,0.8435,12,Positiv
871828229642568868,30,0.6995,73,Positiv
872234589504361496,30,0.7323,37,Positiv
872369964592364512,13,0.7069,13,Positiv
872690611564764019,19,0.7159,19,Positiv
872900371496230599,6,0.9251,6,Positiv
872957533908679011,30,0.8501,91,Positiv
873023591865267412,30,0.6961,96,Positiv
873024560401193165,30,0.8037,205,Positiv
873025739524991793,30,0.6731,135,Positiv
873026651803834603,30,0.5881,144,Positiv
873649957160180471,3,0.874,3,Positiv
873694916010956928,30,0.5428,62,Positiv
873758850195247204,30,0.8313,116,Positiv
873785157226432824,30,0.6481,100,Positiv
873790908820470951,30,0.5635,70,Positiv
873811971076088083,30,0.7875,93,Positiv
873817525279370716,30,0.8698,126,Positiv
873818642904897911,30,0.6895,69,Positiv
873928329453332090,30,0.8512,37,Positiv
874378239446637806,18,0.7344,18,Positiv
874471893221525901,8,0.5154,8,Positiv
874487458863592379,30,0.7044,52,Positiv
874561160897662255,30,0.5802,56,Positiv
874588390072424815,12,0.4373,12,Positiv
874617206641181480,30,0.6554,102,Positiv
875344502969420786,30,0.8497,128,Positiv
876554309781337157,30,0.8489,84,Positiv
876574308998538474,30,0.7486,80,Positiv
877226563758699141,3,0.244,3,Positiv
877235881371612796,1,0.977,1,Positiv
877399143673466461,30,0.7285,82,Positiv
878186749907208972,30,0.6119,85,Positiv
878639185865229860,1,0.97,1,Positiv
878917793396051050,30,0.8077,113,Positiv
879677048846134638,30,0.7066,36,Positiv
880296193671552878,30,0.8154,37,Positiv
881181951151511048,30,0.7731,46,Positiv
881217092323678027,30,0.8402,31,Positiv
882251648072775632,22,0.7637,22,Positiv
882605969380504606,2,0.2178,2,Positiv
883120173244207876,4,0.451,4,Positiv
883298951129788018,30,0.6436,135,Positiv
883822923359241506,30,0.7619,79,Positiv
884028749952060714,28,0.479,28,Positiv
884558213820362639,30,0.8012,34,Positiv
884612411216646414,30,0.6943,66,Positiv
885219471772463329,30,0.7015,34,Positiv
885232134303345757,30,0.7128,56,Positiv
885485203112418634,25,0.6508,25,Positiv
886738877307850187,17,0.8965,17,Positiv
886776919804118788,30,0.8091,154,Positiv
886829818417201595,30,0.7513,84,Positiv
886865141301298079,30,0.8312,153,Positiv
886885188978012092,5,0.7108,5,Positiv
886925610339854777,18,0.6294,18,Positiv
888244148718439048,30,0.4663,49,Positiv
888351276863145719,30,0.6224,198,Positiv
888882472503648601,30,0.7576,78,Positiv
889726605989031308,16,0.6743,16,Positiv
891011991121792909,30,0.7311,48,Positiv
892082782040998399,30,0.8239,33,Positiv
892221842877203910,30,0.8668,71,Positiv
893952007743296849,26,0.6767,26,Positiv
893959037216487536,1,0.9746,1,Positiv
893980258931078430,3,0.9019,3,Positiv
893983112706883442,3,0.9774,3,Positiv
894841594877851850,30,0.8337,48,Positiv
895319624401881097,30,0.768,67,Positiv
895319642918719768,30,0.8583,92,Positiv
895553477708906725,15,0.6392,15,Positiv
895581052428856851,30,0.6824,56,Positiv
895611437120456836,6,0.6518,6,Positiv
896243752985134167,4,0.8594,4,Positiv
896252634320116603,3,0.8342,3,Positiv
896261577079758736,18,0.8345,18,Positiv
896271488505497163,3,0.8217,3,Positiv
896280037446833765,22,0.9149,22,Positiv
896427609158042136,13,0.886,13,Positiv
896435228789863821,3,0.4263,3,Positiv
896442183549955439,21,0.8124,21,Positiv
896879059009651056,1,0.9343,1,Positiv
896919295678264216,2,0.2442,2,Positiv
897621673233493127,30,0.7854,46,Positiv
897709611009306789,30,0.8048,60,Positiv
897738856179980336,30,0.563,117,Positiv
897878642496013074,30,0.863,45,Positiv
898221782203089704,12,0.9145,12,Positiv
898302744729872205,5,0.923,5,Positiv
898479033682678853,30,0.6813,120,Positiv
899064377711146756,30,0.6626,70,Positiv
899109045094637588,30,0.8489,38,Positiv
899973768343897273,30,0.7904,135,Positiv
901982258861769738,21,0.7005,21,Positiv
902065122868469441,30,0.7699,161,Positiv
902077980343583402,30,0.6465,123,Positiv
902597803589765662,30,0.616,51,Positiv
902630613408947053,30,0.7146,64,Positiv
902751608825228362,3,0.2277,3,Positiv
902779408355272387,6,0.9433,6,Positiv
902859162716388155,11,0.7957,11,Positiv
903423741279847430,5,0.9496,5,Positiv
904057111145707446,2,0.6999,2,Positiv
904090463143244823,30,0.6191,150,Positiv
904097910594105959,15,0.744,15,Positiv
